ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","Pedimos dos ramen distintos, de sabor estaba bien y son bowls grandes, pero ambos estaban muy grasosos y pesados, considero que hay mejores opciones y a mejor precio, no volvería a este lugar, el servicio del personal fue bueno.",24-marzo-2019,3
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226",Un lindo lugar para comer ramen y pasarla bonito! Delicioso y con buen ambiente. El servicio por parte de los meseros un 100 muy atentos y dispuestos a dar buenas recomendaciones! Me encanto!❤️,13-marzo-2019,5
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","Con relativamente poco tiempo de abierto Kololo Ramen es una muy buena opción para degustar los platillos típicos de la comida Koreana, mezcla de sabores, especias picantes, carnes y vegetales.Una decoración minimalista, sencilla pero agradable a la vista, que invita a relajarse y disfrutar de la comida.Vale la pena visitarlo!",7-febrero-2019,4
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","No hay duda . He ido 5 veces y volvería cada vez que esté cerca ! :)He ido con la familia varías veces, y todos los tipos de ramen están buenísimas. El té de la casa es buenísimo y además tienen opciones para niños . Tienen también hojas para colorear y los meseros son una teja",10-diciembre-2018,5
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","Hace meses quería visitar este lugar pero me defraudó por completo, de hecho fui con un amigo, el cual terminó indigestado por el platillo que pidió.El lugar es súper cute y así pero definitivamente me parece que está muy overprice para su comida, pagas por el lugar LISTO.Los sabores no sorprender. Mi Ramen de hecho parecía que era de puro pellejo, no sé si fue por ir cerca del cierre pero ASCO!Les recomiendo que vayan a Holiday en el barrio Chino mil más deli, con más opciones, mucho más económico y tiene ambiente, es chiva de hecho.",24-octubre-2018,2
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","Junto a mi hijo hemos buscado las mejores opciones de sopa Ramen y sus variaciones, hasta el momento este restaurante ha superado con creces todas nuestras anteriores visitas a otros restaurantes, lo que pedimos fue spicy pork Guksu y pork Guksu, la idea era probar la opción con y sin picante, ambas selecciones excelentes, es una sopa de estilo Coreano, los fideos el cerdo y el caldo con un buen sabor, cabe mencionar el buen servicio y conocimiento de los platos, ayudando a tomar una buena decisión, solo nos queda el deseo de volver a seguir probando el resto del menú. ",15-octubre-2018,5
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","Hoy nos fuimos a comer a Kololo Ramen , ya lo habíamos oído mencionar y nos llamó la atención así que nos fuimos de comilona.El lugar está muy lindo y cómodo, si vienes con tu familia no hay problema para poder disfrutar de la excelente comida.Pudimos ver qué es muy popular ya que tuvimos que esperar un poco para que la mesa estuviera lista (10 minutos de espera por mucho pero vale la pena )La comida fué de morir y el servicio también.No se van a arrepentir de visitar este lugar.",14-octubre-2018,5
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226",Buena comida. Carta con pocos platos pero representativa de la comida coreana. Servicio correcto y atento.,13-agosto-2018,4
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","Ramen delicioso, siempre como ramen en restaurantes Japoneses pero no lo había probado en un Coreano. El cerdo estaba increíble y el huevo, un sabor agridulce. Desde mis sentidos creo que no tenía soya, me hizo un poco de falta pero esa debe ser una de las diferencias entre el Japonés y el Koreano.De bebida probé el té de la casa, a base de té rojo. recomendado. Servicio excelente",19-julio-2018,4
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","El lugar es muy bonito, la atención de la mesera muy bien... no había de todas la bebidas del menú... desde ahí empezamos mal, luego el ramen nada espectacular, he probado bastante mejores y puedo compararlo casi con una de las sopas para microondas.. los camarones tempura estaban muy ricos pero el plato para costar ₡10000 tenía una pésima presentación y solo eran 6 camarones.... en fin x dicha pedimos todo para compartir y nos fuimos de ahí a comer a otro lugar... lástima q mis expectativas fueron tan altas... pero de nunca jamás volver",20-mayo-2018,2
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","Desde que abrió al público he querido conocer el restaurante, hoy llegué con 5 amigas. Todas decididas por un Ramen queríamos ordenar el original y/o el especial, tristemente ninguna lo logró. Después de 10minutos que nos entregaron el menú no nos atendían, (con el 60% de su capacidad) llamamos a una camarera nos indicó que ella no toma las órdenes... esperamos un poco más, hasta que ya mis amigas decidieron ir a otro restaurante. Volveré sola a probar el famoso kololo ramen, y dar una opinión sobre la gastronomía, pero por servicio no vale la pena",30-abril-2018,2
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226",Tanto hablaban de este nuevo restaurante de comidas Koreana que quisimos visitarlo y probar cómo era la comida. Estaba lleno y nos indicaron que constantemente hay gente haciendo fila fuera del restaurante. Comimos unas alistas en salsa de ajonjolí que estaban muy buenas sin embargo mi plato principal tengo que reconocer q no me gusto le faltaba demasiado sabor no me lo pude comer. Mis acompañantes si comieron sus platos pero al igual que yo creo q no volveríamos. Lo meseros no conocen bien el menú ni advierten a los q no conocemos la cocina que esperar o no de la comida. A mi me recomendaron Bibimbap y no fue una buena sugerencia. ,29-abril-2018,2
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226",La relación costo-sabor no es bueno. Hay otras opciones con un sabor más original Coreano y de menor costo.,7-abril-2018,3
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","La mejor sorpresa del 2018!! Al fin comida hecha con SOUL & LOVE. Si no estas de goma, pruebe algo que no es sopa!!. No es que el Ramen no es bueno, ni lo probé!! Pero están tan buenas las otras opciones que hay que recomendarlas:Jap Chae, Hotstone & JJim. Wow!!",2-abril-2018,5
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226",Estaba buscando comida asiática en San José hasta que probé Kololo. El picante ramen de cerdo es solo uno de los gráficos. Ahora es mi ir a. ¡Excepcional! ! !,16-febrero-2020,5
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226",Lugar asombroso. Acogedor y amigable. El ramen es delicioso y los precios son perfectos. El área donde se encuentra es genial. Seguro que volveré!,5-febrero-2020,5
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","La escena gastronómica en Costa Rica ha evolucionado en los últimos años en muchos tipos diferentes de cocina y en las opciones disponibles para satisfacer incluso a los clientes más exigentes.Históricamente, la cocina asiática en nuestro país (CR) ha tenido problemas para mantenerse al día con este cambio rápido. El mercado de más rápido crecimiento ha sido el Sushi, donde la mayoría de las generaciones más jóvenes se han dejado seducir por el sabor particular del arroz, las algas y el pescado crudo que conforma esta interesante opción.Sin embargo, hay otro ""gusto adquirido"" de Japón que ha sido difícil de alcanzar para el paladar de los ticos (costarricenses), y esta es la famosa sopa de ramen.Un plato que se hizo famoso como plato sencillo y satisfactorio después de la Segunda Guerra Mundial, Ramen se ha convertido en un negocio multimillonario en Japón y en todo el mundo, donde se sirve en 32 variaciones en Japón, es lugar de nacimiento.El Ramen básico consta de 6 elementos: un caldo, aceite, carne, huevo, fideos y condimentos. El caldo de Tonkotsu es un universo completo para comprender y lleva años aprender completamente cómo se hace y sobresalir de su elaboración. Lo mismo puede decirse de la carne que puede usar (desde panceta de cerdo hasta charsiu de cerdo o pollo), y qué ingredientes pueden complementar el caldo para hacer la Escalera al Cielo Ramen (¡la que abre los cielos para usted)!Así que en este caso Kololo viene como un restaurante Fusion Asian, sirviendo no solo sopa japonesa de ramen, sino también fideos coreanos, ofreciendo una opción muy interesante para aquellos que buscan una opción muy diferente en San José, la capital.Nuestra experiencia fue un poco atenuada por el tiempo que tuvimos que esperar para tomar asiento. Éramos cuatro y el lugar estaba lleno los sábados por la noche a las nueve de la noche, lo que nos dio una rápida idea de cómo iba a ser la comida. Después de esperar un poco más de diez minutos, el camarero nos atendió.Un menú bien organizado nos dio cuatro opciones de ramen japonés, con diferencias básicamente en el tipo de carne de cerdo (en rodajas o charsiu) y en las opciones de chile disponibles. Los fideos coreanos también son una elección. Tendría que volver para probarlos. Mi elección: el jabón básico de Ramen: carne de cerdo en rodajas finas sin chile.Siendo este el primer jabón Ramen que he probado en Costa Rica (además de los que he hecho yo mismo), y después de probar varias opciones diferentes en los Estados Unidos, este fue un plato de muy buen sabor, que consta de los elementos básicos mencionados anteriormente, carne de cerdo en rodajas finas y otra carne de cerdo dulce que definitivamente le dio un empuje particular al gusto. En general, el sabor del caldo y los fideos fueron una combinación muy buena en general. Todo el cuenco era de muy buen tamaño, más que suficiente para el almuerzo o la cena. No probé la versión de chile, pero estoy seguro de que muchos se habrían interesado más que eso.Ahora en el lado malo hay algunas cosas menores para comentar.Los fideos parecen no ser caseros. Esto podría ser un inconveniente para alguien con papilas gustativas más delicadas. Otro sabor particular que disminuyó a los otros fue el ajo, que en mi opinión podría haber disminuido o cambiado con algún otro ingrediente. Por último, realmente recibí tener medio huevo medio en vez de uno entero. No estoy seguro de si esa gran diferencia hace que en su economía, pero definitivamente es algo para que ellos reflexionen. Quiero decir que llegas allí para obtener toda la experiencia y luego solo recibes la mitad? Por último, no había hielo, si te importa que tu bebida esté fría. ¡Solo mis dos centavos!De acuerdo, ahí lo tienes. Si ha leído aquí probablemente le guste Ramen tanto como yo y probablemente visite Kololo si está en San Jos. Realmente creo que lo pasarás genial y no te arrepentirás. Sería genial escuchar sus comentarios y saber si cree que hay espacio para más restaurantes como este en CR.¡Gracias por pasar un buen rato y buena comida! ¡Tener una buena!¡Mejor!Rodolfo Tacsan Ch,San Jos, CR",12-agosto-2018,4
g309294-d13830494,Kololo Ramen,4.5,"Japonesa, Asiática, Coreana, Sopas","Plaza Tempo, San Rafael de Escazu 40501 Costa Rica","9.940137,-84.145226","Lugar maravilloso. La comida es deliciosa y está decorada por expertos en el estilo de Korea Wave. Pedí el bibimbop y me encantó. El kimchi es realmente fantástico. No sería coreano en Costa Rica sin que ellos ofrecieran café preparado por expertos, pero al llegar tarde a la noche lo rechacé para poder dormir, pero estoy ansioso por probarlo la próxima vez.",6-agosto-2018,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","El trato y servicio se llevan un 100. Emilia y Roberto fueron amables, atentos y sus recomendaciones resultaron excelentes. No tratan de venderte por venderte, sino de recomendar lo que ellos genuinamente piensan que el cliente va a apreciar. Platos que probamos que estuvieron excelentes:Focaccia capresseCarpaccio de carne Pastas preparadas en queso grana padano Risotto con osobuco y tomateEl vino tinto de la casa (Sorsi di Vigna - nero d’avola - casa Sicania) nos sorprendió positivamente al punto que nos trajimos un par de botellas para la casa. Recomendaciones para hacer la experiencia aún mejor: mejorar la oferta de postres y más variedad en los vinos. Cerramos la cena con un trago de grappa reserva cortesía de la casa. Experiencia memorable que nos gustaría repetir.",4-diciembre-2021,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Lugar casual, comida muy rica, excelente servicio, perfecto para compartir con amigos o en pareja. Lo precios sumamente amigables y no dejen de probar el vino de la casa por solo 7000 cólones la botella exquisito. Todas las pastas que pedimos estaban deliciosas y el risotto con pulpo se lleva un 10.",8-octubre-2021,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","El lugar es súper agradable al igual que los platos típicos italianos que preparan, las carnes, las pastas, las pizzas, todo es muy rico, así como los postres, el café o una buena burratta! La atención es muy buenas!",5-marzo-2020,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Tenía altas espectativas, pero no fueron complacidas. El ambientes es cálido, el menú variado (aunque no tienen menú para niños), la carta de vinos es propia de Italia y la atención de parte del personal es excelente.El problema radica en el sabor de la comida, ordené una pasta con queso parmesano y camarones además de una pizza Margarita (la más sencilla del mundo). La pasta estaba al dente pero los camarones eran simplemente al vapor y puestos encima de la pasta y la pizza le faltó cocción o bien el horno lo tenían a baja temperatura pero el sabor no era tan espectacular. Por todo esto considero que los precios están altos",4-febrero-2020,3
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","La sazon de Italia en Costa Rica, deliciosa y la cerveza Napolitana un elixir. Los platos son artesanales con el típico sabor del spaguetti y el queso en su explendor que los vuelven un manjar al paladar.",20-septiembre-2019,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Todo , todo es delicioso ademàs de ofrecer menú gluten free y keto (entre todo lo regular) . Su famosa apertura de queso parmigiano reggiano es toda una experiencia y aventura de sabores.Un muy simpático chef y dueño q conoce del sabor de Italia. Siganos en fb o instagram @tavolorossocr",10-septiembre-2019,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523",He venido siguiendo el lugar desde instagram y espere al ritual del queso que se hace una vez al mes. Viaje con mi esposa desde San Pedro de Barva con una alta espectativa. Llegamos a las 730 para presenciar la explicación del queso grande padano. Todo eso muy bien. Lo malo fue que ordenamos a las 8 y las 9 nos retiramos sin comer. Nunca llegó la orden.Es una lástima. Pagamos 8 mil por una sangría 2x1 que debe mejorar y un fresco de limón. El lugar muy bonito. Espero que el comentario les sirva para mejorar. El servicio es muchas veces más importante que el sitio y la comida.,30-julio-2019,2
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Visite para la hora de almuerzo , solo puedo decir que es la mejor pasta putanesca que he probado. Pasta bien ejecutada al dente salsa natural Valente de sabores de porción desente , un ambiente bastante chill un servicio muy ameno y Atento , sin duda volveré para probar la carta , el único aspecto que mencionaría como de mejora es el tema de los postres , mantienen una vitrina en su mayoría pasteles , no se opino que deberían crear sus propios postres que sean italianos , por muy ricos que sean los pasteles al final de una comida ojalá pasta o pizza un pastel no es algo muy apetecible . Mi opinión personal . El Canoli he probado mejores la pasta muy gruesa .",25-junio-2019,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","La infraestructura y decoración sin duda te transportan a Italia, ambiente agradable para cualquier ocasión, muy buena atención, la entrada de burrata, estaba deliciosa quizá le faltó un par de minutos al horno a la focaccia que es parte de la entrada pero igual estaba muy buena, el tomate de acompañamiento tan dulce como el que tanto añoro de mi amada Italia, uno de los platos que pedimos a base de pescado y risotto muy bueno, pero la decepción de la noche fue la pasta al parmigiano, la he probado mucho mejor en otros sitios en el país, demasiado simple y la forma de prepararla no hace que se impregne realmente del queso, así que no sabe a parmigiano, el menú es interesante así que volveré para probar otros platos y la pizza que tenía muy buena pinta.",20-enero-2019,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Es un lugar que cuida mucho los detalles muy buen ambientado, estar en este restaurante es sentirse por unos minutos en la zona Toscana de Italia, los productos son importados directamente de Italia por su dueño lo cual garantiza que los platos serán realizados con ingredientes autóctonos de esa zona.La carta de vinos es aceptable sin ser increíble, los precios aceptables.En resumen este restaurante cumple las expectativas sin ser espectacular.",29-octubre-2018,3
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","La decoración espectacular. Se vende la imagen del dueño como familiar de productores de vino italiano. La pasta hecha dentro de una horma de queso parnigiano reggiano estaba muy buena. Este procedimiento lo vi por primera vez hace años en el restaurante Piamonte de Barrio Escalante. Sabor de la pasta bastante bueno. Una ventaja es que cierran tarde. Ojo los digestivos o plus café, dígase limoncello meloncello o amaretto !!!!, en este restaurante no los dan de cortesía como en la mayoría de los restaurantes italianos en Costa Rica. Los cobran y bastante caros. Postres muy buenos el cannoli de pistacho delicioso... y caro.",24-septiembre-2018,3
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523",La pasta se prepara dentro de un medallón hueco de Parmiggiano Reggiano!  La entrada de Vitello Tonato es recomendada.  Varios vinos sicilianos...que es justo lo que esperaría en este lugar.,4-septiembre-2018,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","El menu es muy variado. Pedimos un pasticcio que estaba muy bien hecho , se sentia la italianidad!! El pescado con salsa de tomate y pure igualmente bueno. Las porciones justas. Calidad/ precio bueno. El restaurante muy acogedor, con venta tambien de productos de primera clase italianos como los de la marca Condorelli, excelentes. De postre un cannolo siciliano con un relleno de ricotta fresca, tambien excelente. Nota: comensales italianos.",9-agosto-2018,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Está en un centro de restaurantes y oficinas llamado Plaza Tempo. Muy buena la comida, recomiendo las pastas y las entradas, También hay opciones de pizza. Ofrece mesas en una terraza y dentro del local. Pueden empezar con un Aperol Spritz.",23-abril-2018,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","El lugar es hermoso y la comida deliciosa pero algo caro en comparación con la cantidad, el postre de chocolate sin embargo sí estaba acorde tamaño precio, no así los cannoli. Volvería sí pero no muy a menudo. El servicio fue bueno mientras no había más gente.",6-abril-2018,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","No puedo describirlo con una palabra, la comida es súper deliciosa: deben probar la pasta parmigiano reggiano ( el mejor de todos ), la pasta allo scoglio y la pizza. La atención es excelente y personalizada al 100%. La mejor es Emilia, una chica italiana, súper simpática y además de que le explica todo con un carisma excepcional. El precio es accesible y acorde a la calidad del producto. El lugar es pequeño, acogedor e interesante. Siempre han tenido un detalle especial que no esperamos. Mi restaurante italiano favorito. ",15-marzo-2018,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Es un lugar hermoso con deliciosos platillos y además venden todo tipo productos Gourmet importados de Italia y otras partes del mundo. Muy agradable atención por parte de los meseros y además del mismo dueño don Giovanni que tiene un carisma espectacular. Ordenamos de entrada unos Spritz que venían con una tabla de prosciutto y jamones, con humus, aceitunas y berenjenas deliciosas. La lasagna siciliana excelente, la pasta con camarones y pistachio es deliciosa, pero el mejor de todos es la pasta parmigiano reggiano es solo pasta que al cocinarse la vierten dentro de la auténtica rueda de parmigiano y se mezcla con el queso haciendo una salsa estupenda! Es eso pasta con salsa de queso, solamente, pero es un delirio al paladar!! Acompañándola con un chianti clásico es el maridaje perfecto! La delicia! Súper recomendado! ",24-febrero-2018,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Viernes de carreras... 1:30 de la tarde. Una mezcla de hambre con cansancio y apuro que fue resuelta con solo entrar a este agradable restaurante Italiano, atendido por el propio dueño Giusseppe y camareros venidos propiamente de Italia. Ti fá sentire come a casa...Una lasagna siciliana veramente buona.Y ni hablar del canoli que me comí de postre una delizzia!Recomendado!!!",9-febrero-2018,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Restaurante italiano ubicado en Plaza Tempo, Escazú... excelente comida con servicio bastante deficiente y con precios muy altos",26-enero-2018,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Viajo 40 semanas al año y puedo decir q es el peor restaurante italiano en el que he estado. La melanzane no tenía tomate!! Era berenjenas y aceitunas con un poco de queso (20$). Mi marido se pidió la pasta a la parmegiana y sólo había crema, tampoco te ofrecen queso (25$). Yo pedí salmón al grill con salsa de alcaparras y naranja y nunca vi las alcaparras. El salmón estaba malísimo, parecía que estaba hervido y de acompañamiento trozos de naranja (27$). Se lo dijimos al camarero pero dijo no podía hacer nada y q nos regalaba la bebida. Por supuesto, nos cobró el 10% de propina. En fin, no vayan a comer a ese sitio pq es horrible",6-diciembre-2017,1
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523",Se ubica en un modesto centro comercial al lado del hospital CIMA en Escazú. El menú es variado haciendo énfasis en pasta y pizza (sólo a la noche).Los platos están bien presentados y bien preparados.La atención es excelente.Vale la pena.,31-octubre-2017,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","este restaurante se movió a Plaza Tempo y cambio su nombre a Trattoria Da Giovanni. Cambió mucho su formato pues ya es mas restaurante que venta de especialidades sicilianas. Estuvimos muy bien tendidos y nos recomendaron una pasta con licor de la casa y queso parmesano, este mes con oferta con una copa de vino. Además pedimos ensalada de la casa, carpaccio de carne y una muestra de tres carpaccios de mar. Las entradas deliciosas y generosas en cantidad. pero la pasta fué lo mejor. Nos invitaron a ver la elaboración. En un queso parmesano gigante al que han ido fundiendo el centro de forma que ya tiene forma de cazuela, se flambea un licor de la casa, que lo único que pudiemos saber es que es una mezcla de tres licores con alto contenido alcoholico pero sabor suave, de forma que derrite el fondo del parmesano. Cuando ya este queso derretido se ve cremoso, le añaden los espaguetis al dente que se impregnan de esta mezcla de queso y licor. Un sabor delicioso que nunca había comido antes,Terminamos con un postre de pistachos exquisito y cafe cortado. Una experiencia excelente en todo sentido",23-septiembre-2017,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Muy buen restaurante italiano. De la mejor atención que recibí. Tienen adicional una venta de dulces, café para podes disfrutar. Muy acogedor",9-septiembre-2017,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Excelente pasta, producida en el momento. La preparación del plato que escogí, Pasta al Parmigiano Reggiano, muy vistosa, al interior de una canasta muy grande de queso. Calidad excelente, cantidad no muy abundante.Lo recomiendo especialmente, para los amantes de la pasta.",6-septiembre-2017,4
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Tienen una buena calidad en los ingredientes pero es demasiado pretencioso en sus precios, realmente son excesivos y fuera de lugar.El servicio es de mediano desempeño.Las bebidas naturales no son buenas.La ubicación (Plaza Tempo) está de moda, con variados restaurantes y muy concurrida.",3-agosto-2017,3
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523",Probamos la pizza de este lugar y está muy rica. El restaurante cuenta con muy buena atención y es muy bonito. El aceite de oliva y vinagre balsamico muy buenos.,11-julio-2017,5
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523","Vine aquí con un amigo, ambos somos de los Estados Unidos. Ahora vivo aquí pero mi amigo no habla y no habla mucho español. Ella no podía entender los menús porque no había menús en inglés. Oh bien, pedimos artículos de primera necesidad; Pizza, sangría y ravioles.Entregaron la comida y no UNA VEZ volvieron a preguntar cómo estaba. Mientras preguntaban tres veces específicamente a la familia tico junto a nosotros. La comida era tan ... tan fuera de este mundo. No estoy seguro de volver, definitivamente no cuando tengo invitados en la ciudad.",28-julio-2019,3
g309294-d12517885,Sicilia Deli,4.0,Italiana,"San Jose Province, San Rafael 310, San Rafael de Escazu 40501 Costa Rica","9.94,-84.14523",Intento la especialidad de la casa. Gran pizza e ingredientes frescos. Super amable personal y muy buenos precios.Volverá.,6-octubre-2018,5
g309294-d7717017,Starbucks,4.0,Café,"Calle Pavas, San Rafael de Escazu 40501 Costa Rica","9.941291,-84.14592","Las chicas que atienden en Distrito Cuatro son increíbles 👏🏻 la atención de “Mari” el viernes 19 de noviembre por la noche, ¡increíble! Hicieron mi noche ☺️ Deberían llevarlas a enseñar customer service a todos en Paseo de las Flores",29-noviembre-2021,5
g309294-d7717017,Starbucks,4.0,Café,"Calle Pavas, San Rafael de Escazu 40501 Costa Rica","9.941291,-84.14592","Pasé a tomarme un café con un colega, y me llamó la atención ver que el establecimiento no estaba nítido como siempre, al contrario me encontré con un poco de suciedad (piso y mesas).El capuccino de buen sabor pero tibio, y eso sucede porque mezclan la leche estando fría. Es un detalle que hace mucha diferencia.Por lo demás, bien. Gracias ",20-febrero-2020,4
g309294-d7717017,Starbucks,4.0,Café,"Calle Pavas, San Rafael de Escazu 40501 Costa Rica","9.941291,-84.14592","Siempre su desempeño en cuanto a atención es muy bueno, sus productos de muy buena calidad y con una sonrisa mejor. Siempre recomendado un exelente servicio. Lo mas importante café, de todas las maneras que quieras probarlos, no tengo favoritos, imposible.",4-diciembre-2019,4
g309294-d7717017,Starbucks,4.0,Café,"Calle Pavas, San Rafael de Escazu 40501 Costa Rica","9.941291,-84.14592","Realmente nada más que aportar, es Starbucks, sin embargo el servicio de la sucursal que está en el centro comercial Itzcazu frente al hotel Courtyard by Marriott es realmente deprimente.",8-noviembre-2019,2
g309294-d7717017,Starbucks,4.0,Café,"Calle Pavas, San Rafael de Escazu 40501 Costa Rica","9.941291,-84.14592","Café capuchino y café latte, excelente sabor. Los precios son un poco altos para nuestro medio pero lo compensa la calidad.",3-septiembre-2019,5
