,ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
714,g309293-d1119579,La Flor de Loto,4.5,"China, Asiática","Sabana Norte, San José Costa Rica","9.939338,-84.10207","Este es, de lejos, uno de los mejores restaurantes chinos de la ciudad. Fui con mi madre, que le encanta! La comida siempre es fresca, el servicio es rápido y amable, y el precio es muy razonable. Asegúrese de probar su ""Arroz Tostado"", simple impresionante!",11-agosto-2016,5
715,g309293-d1119579,La Flor de Loto,4.5,"China, Asiática","Sabana Norte, San José Costa Rica","9.939338,-84.10207","yo vivo en Costa Rica.Cuando les pedí la main señora por qué no utilizan los auténticos ingredientes vendidos aquí en los mercados chinos la respuesta fue "" Nos, los propietarios y i, comprar la cosa buena para nosotros"". Me refiero, realmente, zanahorias en el Stir-Fry? hay un verdadero brécol chino o Watercress? Nunca vimos que en China, ni en los EE.UU. restaurantes chinos. Los bollos de pan en la mesa? Cómo ridículo. Te dan los Ticos y gringos lo que pueden conseguir lejos con ------- un montón de arroz frito.",19-diciembre-2012,2
716,g309293-d3176057,Estación Atocha Don Bosco,4.0,"Española, Mediterránea","100 Metros Al Oeste y 100 Al Norte Del Ice, En la Sabana, San José Costa Rica","9.939051,-84.10438","dicen que es cocina española, pero yo que soy español digo que de española el nombrela técnica muy deficiente,la calidad del producto mala..resultado malo No",25-julio-2016,2
717,g309293-d3176057,Estación Atocha Don Bosco,4.0,"Española, Mediterránea","100 Metros Al Oeste y 100 Al Norte Del Ice, En la Sabana, San José Costa Rica","9.939051,-84.10438","Ayer estábamos asistiendo a un evento en frente del restaurante, pensando en comer la cena en la estación de Atocha justo después. Aparcamos en el parking de plaza (es una oficina mixta de aparcamiento mucho, no solo los restaurantes y por la noche son los únicos abiertos, así que no será un espacio de estacionamiento para el restaurante), en ese momento el ""dueño"" de la estación de Atocha en nosotros quedó fascinado con el diciendo que no podíamos aparcar allí. Nos explicó que estábamos planeando cenar en su lugar justo después del evento. Esto no importa, me obligó a mover el coche a la calle. A pesar de que el restaurante no tiene la exclusividad de todo el aparcamiento, a pocos espacios. No hace falta decir que no sólo nos decidimos por un lugar diferente para cenar más tarde esa noche, pero también decidimos nunca a visitar este o cualquier restaurante propiedad de un tal persona grosera, sin experiencia al cliente, gente cero habilidades. No me sorprende su siempre medio vacío. Mucho mejor restaurantes españoles a pocos minutos de distancia. No perder mi tiempo de nuevo en este lugar.",6-julio-2018,1
718,g309293-d13549683,Restaurante Hibachi,4.0,N/E,"Calle Las Americas Corner of Calle Las Americas and Calle 56, San José Costa Rica","9.9382,-84.10356","Buenas noches, no recomiendo el restaurante columbo, pésimo servicio al cliente y la comida japonesa fatal primera y última vez que visitó ese sitio..",7-marzo-2021,1
719,g309293-d7803071,Hibachi,4.0,"Japonesa, Sushi, Asiática, Coreana","100m Oeste Del Ice en Sabana Norte 100m oeste del ICE en Sabana Norte, San José Costa Rica","9.938461,-84.10437","El personal es muy amable y servicial. Hay una versión en inglés de la carta y el camarero hablaba bien el inglés. Tuve el teriyaki ebi que venía con sopa de miso, arroz y verduras. Me gustó mucho. El rollo de dinamita también era muy buena. Sin embargo, mi marido no disfrutar el cerdo del vientre que es plato coreano uno de sus comidas favoritas. Comimos un montón de coreano, pero no estaba a su nivel. Aún así, recomiendo este lugar porque mi plato sabroso, el personal era bueno, era fácil aparcar, y el restaurante estaba limpia y era cómoda.",31-julio-2017,4
720,g309293-d1023250,Pane e Vino,3.5,"Italiana, Pizzería",San José Costa Rica,"9.939078,-84.10966","Visitamos Pane e Vino en San Pedro, no nos dieron buen servicio al ver que pedimos pequeñas cantidades, pareciera que la atención depende del consumo. Muy decepcionada, ya no es el mismo restaurante de antes. Por alguna razón se ven vacíos ahora.",30-septiembre-2019,2
721,g309293-d1023250,Pane e Vino,3.5,"Italiana, Pizzería",San José Costa Rica,"9.939078,-84.10966","Desde la llegada cuando entregan el menú este huele a que fue limpiado con un trapo húmedo mal oliente, las aceiteras estan llenas de polvo pegado con aceite, es un lugar donde me dio mucho asco comer ! Muy muy sucio y lo mismo con el de santa ana en lindora , no vuelvo ",27-mayo-2017,1
722,g309293-d3946311,Furca,4.5,"Churrasquería, Contemporánea","Boulevard de Rohrmoser Diagonal al BCT, San José Costa Rica","9.940527,-84.1114","Aquí se come bien, pero no mucho mejor que en otros muchos restaurantes de San José.El servicio está por debajo de lo que tendría que ser, sobre todo cuando se cobra lo que se cobra por los platos, que son un 100% más caros que en cualquier otro restaurante de Panamá, Colombia, Cuba, México o cualquier otro país de LATAM. Y si los comparamos con España, es igual de desproporcionado el precio para la calidad recibida.Afortunadamente, fui invitado y no pagué la cuenta, sino estaría bastante molesto.",22-diciembre-2019,3
723,g309293-d3946311,Furca,4.5,"Churrasquería, Contemporánea","Boulevard de Rohrmoser Diagonal al BCT, San José Costa Rica","9.940527,-84.1114","Fuimos a cenar y quedamos muy bien impresionados. El servicio es excelente, la comida deliciosa, probamos un lomo y salmón. Y el lugar tiene un ambiente agradable para conversar! Volveré! Prueben el té, es un evento en si",12-mayo-2019,5
724,g309293-d3946311,Furca,4.5,"Churrasquería, Contemporánea","Boulevard de Rohrmoser Diagonal al BCT, San José Costa Rica","9.940527,-84.1114","Furca es un restaurante famoso por la calidad de sus carnes y el proceso de maduración que realizan ahí mismo en el restaurante ... la carne es buena pero el precio tan alto no justifica la relación costo beneficio ... solicite un corte delgado y cuando lo sirvieron estaba frio, me tocó solicitar que lo cambiaran. El ambiente es chevere y está muy bien decorado , el servicio es muy bueno. ",28-septiembre-2018,3
725,g309293-d3946311,Furca,4.5,"Churrasquería, Contemporánea","Boulevard de Rohrmoser Diagonal al BCT, San José Costa Rica","9.940527,-84.1114","Los acompañamientos del plato principal te los cobran a partir de 3000 colones cada uno. Te cobran por respirar, te cobran mucho y te dan poco. La vajilla muy incomoda y no está a la altura del establecimiento. Las mesas para cuatro ya para dos, resultan incomodas, no caben los platos. Poco espacio. La pasta estaba dura, la carne para no repetir el tiramisu extraño y un largo etc. Los meseros correctos, el capitán que ellos llaman para decir lo que no está bien te da disculpas de mal pagador. En resumen caro y malo. No volveré.",1-abril-2015,1
726,g309293-d3946311,Furca,4.5,"Churrasquería, Contemporánea","Boulevard de Rohrmoser Diagonal al BCT, San José Costa Rica","9.940527,-84.1114",Exelente la comida y el servicio. La atencion de los dueños personalizada. Hoy tuvimos carne y ensalada deliciosa. Limpieza muy buena. Buenos amigos.,23-octubre-2013,5
727,g309293-d9987519,Café St. Honoré,4.5,"Café, Europea, Francesa","Boulevard de Rohrmoser 50m Este de Papa Johns, San José Costa Rica","9.943453,-84.115555","Apropiado para una reunión de negocios, ya sea para un desayuno o café por la tarde, con buen servicio y excelente repostería!",12-abril-2020,5
728,g309293-d12553759,Matsuri Sabana,3.5,"Japonesa, Sushi, Fusión, Asiática","La Sabana Boulevard Rohrmoser, San José Costa Rica","9.938898,-84.1099","No hay una relación del precio con la calidad y sabor de la comida. Pedí ramen y era literal un huevo, dos tiritas de cerdo y caldito Maruchan",27-marzo-2021,1
729,g309293-d949951,Il Padrino,4.5,"Italiana, Europea, Pizzería, Internacional","San Jose la Sabana via 104 calle 78A, San José 10100 Costa Rica","9.937831,-84.11506","La comida es excelente, la pizza espectacular, 100% recomendado Me quedaron debiendo un poco con el servicio, pero nada más. ",15-marzo-2018,4
730,g309293-d9734348,Sabor a Tango,4.5,"Churrasquería, Argentina, Sudamericana","Detras de Teletica Sabana Oeste, San José 10108 Costa Rica","9.936242,-84.11081",La comida súper rica duran demasiado casi 1 hora para una parrilla es demasiado.  El dueño muy amable se disculpó pero el servicio súper lento.,19-julio-2017,2
731,g309293-d3392881,La Fabbrica Pizzeria,4.0,"Italiana, Pizzería","Contigua al Apartahotell Los Yoses San Pedro, San José Costa Rica","9.935582,-84.109955","Fui con mi familia a La Fabricca, el peor servicio que he recibido en mucho tiempo, con decir que duraron muchísimo en venir a pedirnos aunque fuese lo que queríamos tomar... y cuando lo hicieron, el mesero sin saludar se me queda viendo y simplemente nos dice ""vaya pidiendo..."" ... sin palabras!!!Una lástima la franquicia, porque así como en Plaza Lincoln Roberto atiende súper bien, en el Este es lamentable el servicio en Freses.",10-noviembre-2015,1
732,g309293-d3392881,La Fabbrica Pizzeria,4.0,"Italiana, Pizzería","Contigua al Apartahotell Los Yoses San Pedro, San José Costa Rica","9.935582,-84.109955","Exelente comida, la pizza muy auténtica,  buen servicio trato amable  el tiramisu lo maximo en tamaño y calidad",20-febrero-2015,5
733,g309293-d3392881,La Fabbrica Pizzeria,4.0,"Italiana, Pizzería","Contigua al Apartahotell Los Yoses San Pedro, San José Costa Rica","9.935582,-84.109955",La calidad de la pizza no ha bajado a pesar de abrir muchos locales. Excelente servicio y el precio es aceptable. Recomiendo la reggina,24-febrero-2014,5
734,g309293-d11609709,La Tacopedia,4.0,"Mexicana, Latina, Española","100 este de Cemaco Pavas, 200 Sur Sabana Oeste Casa esquinera blanco con azul, San José 10108 Costa Rica","9.935,-84.1119","Decepcionada del lugar y la atención .Consultamos al salonero sobre unos combos que traían el refresco incluido y nos indicó que si lo incluía inclusive con refill.Hubo un mesero que todo el tiempo tuvo una mala actitud al atender y en lugar de preguntarnos si ocupábamos algo, o como estuvo la comida, nos miraba a mi, mis hermanas y a mis amigas como preocupado por el tiempo que demorábamos en comer, todas nos sentimos incómodas .Al pagar nos cobraron los refrescos, al consultarle a la cajera, ella sin cortesía alguna y sin dar explicación nos dijo que se cobraba los refrescos y nada más .Muy mala atención al cliente desde la cajera hasta el mesero inicial por dicha llegó uno después de piel Morena que fue amable .La comida rica, la atención pésima",31-enero-2022,1
735,g309293-d11609709,La Tacopedia,4.0,"Mexicana, Latina, Española","100 este de Cemaco Pavas, 200 Sur Sabana Oeste Casa esquinera blanco con azul, San José 10108 Costa Rica","9.935,-84.1119","PÉSIMA experiencia en este restaurante. Hicimos una reserva para 6 a las 8 pm. No llegamos a las 8 en punto los 6, pero a las 8.08 ya estábamos 5/6 y nos dijeron que no nos pasaban hasta que estuviéramos completos, a pesar de insistir en que íbamos a ordenar la comida para los 6 y que ni siquiera había fila ni otros clientes esperando. A las 8.30, después de insistir se nos dijo que igual no nos podían pasar xq no había mesa disponible, ni para 5, ni aunque hubiéramos llegado a tiempo los 6 nos hubieran pasado xq NO HABÍA CAMPO. Ninguno de los meseros, ni el caballero de la puerta ni la cajera mostró una verdadera preocupación por tenernos 40 MINUTOS de pie esperando por nuestra mesa reservada. PÉSIMO servicio al cliente. Después de este tiempo, nos fuimos del lugar. Mala idea no leer los reviews antes, parece que es usual.",30-marzo-2021,1
736,g309293-d11609709,La Tacopedia,4.0,"Mexicana, Latina, Española","100 este de Cemaco Pavas, 200 Sur Sabana Oeste Casa esquinera blanco con azul, San José 10108 Costa Rica","9.935,-84.1119","La comida estuvo buena. Sin embargo, hubieron varias cosas en el servicio que me dejaron con dudas de querer volver. Por ejemplo, el tenedor y cubierto fueron colocados sobre el mantel, lugar donde se colocan todo tipo de elementos y no es higiénico. Pedí mis tacos sin natilla y llegaron con natilla. Los tacos que pedimos llevaban guacamole y llegaron sin guacamole. Cuando consulté la mesera no estaba segura y se tuvo que ir a revisar el menú, como yo estaba en lo correcto nos llevaron el guacamole, por cierto cuando ya casi terminamos, pero curiosamente llegó solo un guacamole y ambos platos deberían de haber incluído guacamole. Ya la verdad estaba bastante decepcionada como para seguir exigiendo. Otra situación era que la mesera estaba de pie en frente de nuestra mesa a unos cuantos metros y eso nos hacía sentir bastaste incómodos durante toda la cena. Por último, diré que el fresco natural estaba bastante insípido. ",20-mayo-2017,2
737,g309293-d11609709,La Tacopedia,4.0,"Mexicana, Latina, Española","100 este de Cemaco Pavas, 200 Sur Sabana Oeste Casa esquinera blanco con azul, San José 10108 Costa Rica","9.935,-84.1119","El sabor de la comida excelente, precio justo, el servicio super atento y el lugar muy acogedor. Los tacos cancun y al pastor recomendadisimos.",23-octubre-2016,2
738,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017",Me encantó la salada cesar y el ceviche de pulpo 🐙 saludos desde Brasil 🇧🇷 Comida de calidad en Costa Rica,16-enero-2020,4
739,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Siguiendo el consejo del camarero pedí un arroz con camarones. Luego de haber ordenado me indicaron que solo tenían camarones jumbo y que eran una mejor opción. Grave error acepté el cambio!!La preparación tomó quince minutos pero los camarones estaban incípidos, sin sal, sin sabor alguno y fríos por dentro, mostrando que fueron cocinados muy a la rápida, tuve que pedir limón para sazonarlos. Sin duda el chef que preparó este plato mostró poco profesionalismo al hechar a perder estos camarones de alta calidad y precio.La próxima vez buscaré otro restaurant alternativo..  ",22-septiembre-2019,2
740,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Esto me había ocurrido antes pero hasta hoy levanto la voz, normalmente me gusta el filet de pescado al ajillo pero por alguna razón compro en este restaurante filet empanizado, la situación es que de la porción del filet una parte grande termina siendo una lonja muy delgada de pescado cubierta de empanizado frito o tostado.Les recomiendo solicitarle al mesero antes de comprar que evite servirles una lonja muy delgada del filet. ",29-diciembre-2018,2
741,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Bien en cuanto al servicio, el lugar, amplísimo parqueo, limpieza, en fin, en cuanto a atención e instalaciones todo bien. El problema es que la comida no llena las expectativas. Me referiré a cuatro platos específicamente.Primero el ceviche de pescado, bien en principio; no obstante tenía un ligero gusto a que se había tratado de incluir ""consomé"" en polvo o algo similar, lo que le quitó toda la frescura al plato. Luego la superensalada, en efecto impresionante en tamaño y variedad, pero con las carnes preparadas con mucha grasa, es de suponer que un cliente que pide una ensalada como plato principal es precisamente porque no desea o no puede consumir alguna comida más fuerte, por lo que, incluir ingredientes tan grasosos es un total despropósito.El arroz con cerdo, igualmente algo grasoso, aunque mejor que la ensalada. pero insipidoPor último, el pulpo, otra vez caemos en el problema del exceso de grasa en la preparación.Al parecer este es el mayor defecto del restaurante, comida demasiado grasosa o no adecuadamente condimentada.Si quisieran podrían mejorar bastante en la preparación",3-abril-2017,3
742,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017",En realidad este lugar es muy conocido y el menú ya ha sido probado por multitud de personas. Conocen el quehacer y las recetas están dominadas. Podrían aventurarse a nuevos platos...,9-febrero-2016,4
743,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017",Fui con mi hija y extrañamente no quería comerse su filet .. gran sorpresa me lleve al probar y sentir ese sabor horrible amargo !! Como ella lo partió en pedazos pequeños no quisieron cambiarnos el platillo y cobraron un cambio ( arroz con pollo) y estaba feo !!,11-agosto-2015,1
744,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Ofrecen plato variados con todo tipo de mariscos.  En general los platos tienen muy buen sabor. Si le gustan los mariscos, no lo piense.",5-junio-2015,4
745,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Durante mi última visita no entiendo que sucedió, pero el local no estaba lleno y nunca había sido tan difícil conseguir la atención de los saloneros para que nos atendieran. Cada vez que necesitaba pedir algo las mesas de los lados le hacían seña a los saloneros para que nos vieran ya que en dos oportunidades tuve que llamarlos para que se acercaran a la mesa. La comida es buena, el menú también, pero deben tener cuidado con los saloneros.",10-febrero-2014,2
746,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Hace algun tiempo fuimos y la comida llego muy tarde aun cuando solo habiamos dos parejas, la calidad dejo mucho que desear, el servicio digamos que no se puede llamar asi... Fue en Moravia, definitivamente no volvere por nada del mundo hasta en el mercado central se come mejor...",24-octubre-2013,2
747,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017",fui con mi familia y nos atendieron muy mal las ordenes duraron mucho en llegar y si pediamos alago adicional lo servian de mala gana,10-mayo-2013,1
748,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Es un restaurante de mariscos bien ubicado, con un menú variado, a precio accesible, instalaciones muy básicas, pero un lugar para comidas familiares o de negocios.El ceviche corvina es muy bueno y el servicio es muy rapido",18-marzo-2013,3
749,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Muy mal servicio, aparte de que tardó mas de 30 min en llegar la comida, luego de esto tuvimos que pedirle como a 3 meseros que nos trajeran los cubiertos para poder comer. Los postres son increiblemente pequeños !!!",23-agosto-2012,2
750,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017",El servicio y el manejo de los marisco no es el mejor,23-abril-2012,2
751,g309293-d780175,La Princesa Marina,3.5,"Latina, Mariscos, Centroamericana, Costarricense","Canal 7 Sabana Oeste, San José Costa Rica","9.934308,-84.11017","Su ambiente recuerda las tristes ""sodas"" de las estaciones de buses... su comida es como para quedarse con hambre.",10-febrero-2012,1
752,g309293-d11609709,La Tacopedia,4.0,"Mexicana, Latina, Española","100 este de Cemaco Pavas, 200 Sur Sabana Oeste Casa esquinera blanco con azul, San José 10108 Costa Rica","9.935,-84.1119","Decepcionada del lugar y la atención .Consultamos al salonero sobre unos combos que traían el refresco incluido y nos indicó que si lo incluía inclusive con refill.Hubo un mesero que todo el tiempo tuvo una mala actitud al atender y en lugar de preguntarnos si ocupábamos algo, o como estuvo la comida, nos miraba a mi, mis hermanas y a mis amigas como preocupado por el tiempo que demorábamos en comer, todas nos sentimos incómodas .Al pagar nos cobraron los refrescos, al consultarle a la cajera, ella sin cortesía alguna y sin dar explicación nos dijo que se cobraba los refrescos y nada más .Muy mala atención al cliente desde la cajera hasta el mesero inicial por dicha llegó uno después de piel Morena que fue amable .La comida rica, la atención pésima",31-enero-2022,1
753,g309293-d11609709,La Tacopedia,4.0,"Mexicana, Latina, Española","100 este de Cemaco Pavas, 200 Sur Sabana Oeste Casa esquinera blanco con azul, San José 10108 Costa Rica","9.935,-84.1119","PÉSIMA experiencia en este restaurante. Hicimos una reserva para 6 a las 8 pm. No llegamos a las 8 en punto los 6, pero a las 8.08 ya estábamos 5/6 y nos dijeron que no nos pasaban hasta que estuviéramos completos, a pesar de insistir en que íbamos a ordenar la comida para los 6 y que ni siquiera había fila ni otros clientes esperando. A las 8.30, después de insistir se nos dijo que igual no nos podían pasar xq no había mesa disponible, ni para 5, ni aunque hubiéramos llegado a tiempo los 6 nos hubieran pasado xq NO HABÍA CAMPO. Ninguno de los meseros, ni el caballero de la puerta ni la cajera mostró una verdadera preocupación por tenernos 40 MINUTOS de pie esperando por nuestra mesa reservada. PÉSIMO servicio al cliente. Después de este tiempo, nos fuimos del lugar. Mala idea no leer los reviews antes, parece que es usual.",30-marzo-2021,1
754,g309293-d11609709,La Tacopedia,4.0,"Mexicana, Latina, Española","100 este de Cemaco Pavas, 200 Sur Sabana Oeste Casa esquinera blanco con azul, San José 10108 Costa Rica","9.935,-84.1119","La comida estuvo buena. Sin embargo, hubieron varias cosas en el servicio que me dejaron con dudas de querer volver. Por ejemplo, el tenedor y cubierto fueron colocados sobre el mantel, lugar donde se colocan todo tipo de elementos y no es higiénico. Pedí mis tacos sin natilla y llegaron con natilla. Los tacos que pedimos llevaban guacamole y llegaron sin guacamole. Cuando consulté la mesera no estaba segura y se tuvo que ir a revisar el menú, como yo estaba en lo correcto nos llevaron el guacamole, por cierto cuando ya casi terminamos, pero curiosamente llegó solo un guacamole y ambos platos deberían de haber incluído guacamole. Ya la verdad estaba bastante decepcionada como para seguir exigiendo. Otra situación era que la mesera estaba de pie en frente de nuestra mesa a unos cuantos metros y eso nos hacía sentir bastaste incómodos durante toda la cena. Por último, diré que el fresco natural estaba bastante insípido. ",20-mayo-2017,2
755,g309293-d11609709,La Tacopedia,4.0,"Mexicana, Latina, Española","100 este de Cemaco Pavas, 200 Sur Sabana Oeste Casa esquinera blanco con azul, San José 10108 Costa Rica","9.935,-84.1119","El sabor de la comida excelente, precio justo, el servicio super atento y el lugar muy acogedor. Los tacos cancun y al pastor recomendadisimos.",23-octubre-2016,2
756,g309293-d8411514,Rinconcito Cuzqueno,4.5,"Peruana, Mariscos, Latina, Española, Sudamericana","100 Oeste 25 Sur, San José Costa Rica","9.9325,-84.10481","Las entradas muy buenas, pero la desilucion fue pedir pulpo y que me enviaran tentaculos de calamar, hacer el reclamo y no tener respuesta positiva. Intentar engañar a los clientes no es una buena idea, los demas platos aceptables.",1-marzo-2017,2
757,g309293-d3693652,Sushi Bambu,5.0,"Japonesa, Mariscos, Sushi, Asiática","Sabana Sur 100 m Oeste, 25 m Sur de la Contraloría, San José Costa Rica","9.932019,-84.10506","Excelentes platos auténticos, probablemente el mejor sushi en Costa Rica, muchas opciones y a un precio muy cómodo. entradas como ensalada de algas con salmón o sopa miso muy rico. muy recomendado¡",21-mayo-2018,5
758,g309293-d4455544,Restaurante Beso,2.5,"Internacional, Costarricense","100m Oeste de la Contraloria General de la Republica Calle Morenos, Sabana Sur, San José Costa Rica","9.932428,-84.10318","Servicio malo , calidad de la comida pésimo , y el aseo del lugar no es el mas limpio que podrás ver en tu vida.",24-mayo-2017,1
759,g309293-d4455544,Restaurante Beso,2.5,"Internacional, Costarricense","100m Oeste de la Contraloria General de la Republica Calle Morenos, Sabana Sur, San José Costa Rica","9.932428,-84.10318","La comida bien, la atención muy buena, el ambiente, aunque desean hacer una temática de terraza si les falta mucho cuidado y detalle tanto en la estructura como es su mobiliario, pues está al no ser diseñado para exteriores, muestra mucho desgaste y mal aspecto por factores del clima como exposición a la lluvia y el sol, los visite para un almuerzo y siendo una temática buffet, si les falta mucho por mejorar iniciando en ser más un servicio de Catering Service que buffet, pero en general una agradable experiencia y rica comida a un cómodo precio. ",13-septiembre-2016,2
760,g309293-d4455544,Restaurante Beso,2.5,"Internacional, Costarricense","100m Oeste de la Contraloria General de la Republica Calle Morenos, Sabana Sur, San José Costa Rica","9.932428,-84.10318","No vayan nunca ni organicen un evento en este lugar. El servicio es pésimo. Tampoco organicen eventos en este lugar, no pierdan su dinero, por favor no se arriesguen. Busquen en internet y ven la cantidad exagerada de denuncias. Una prima que estaba organizando la recepción de la boda en este lugar acaba de tener la peor experiencia, ya no lo va a hacer ahí por culpa de los dueños del lugar, y tampoco les quieren devolver el dinero. Si buscan en internet van a ver historias de bodas, fiestas, baby shower. Las ofertas del restaurante son a medias. NO VAYAN. ALEJENSE DE ESTE LUGAR.",27-mayo-2016,1
761,g309293-d4455544,Restaurante Beso,2.5,"Internacional, Costarricense","100m Oeste de la Contraloria General de la Republica Calle Morenos, Sabana Sur, San José Costa Rica","9.932428,-84.10318","El mes pasado visite este Restaurante para degustar los supuestos ¨famosos Nachos¨ por recomendación de varios amigos pero lamentablemente la decepción fue grande, Iniciando por el mesero que nos atendió el domingo 16 de Agosto; estaba mas interesado en vendernos el almuerzo buffet que por saber que deseábamos comer.De manera despectiva nos dijo que los Nachos no estaban en el menú, le comente de manera afable que lo visitábamos por primera vez por la recomendación de unos amigos y por querer probar los nachos y su actitud fue desinteresada.(Que falta les hace un curso de servicio al cliente para que sepan que EL CLIENTE es la razón de ser de una empresa y es a el a quien se deben de esmerar en superar sus expectativas).Al fin llegaron los nachos... una torre de tortillas tostadas con unas pinceladas de queso unos cuantos trocitos de tomate, diminutos trocitos de pollo y res y los frijoles molidos? bueno parece que los pintaron con una brocha en el centro del plato. la verdad no fue ni lo mínimo que esperaba del lugar para la gran campaña en redes sociales que hacen y el precio de lo servido no compensa en lo mínimo la pobre calidad; la verdad no nos quedo gana alguna de probar el buffet por la primer experiencia..",26-septiembre-2015,1
762,g309293-d4455544,Restaurante Beso,2.5,"Internacional, Costarricense","100m Oeste de la Contraloria General de la Republica Calle Morenos, Sabana Sur, San José Costa Rica","9.932428,-84.10318","Un sábado a las 09:30 llegué con un amigo extranjero a ese lugar, queríamos cenar. Por Facebook, buscando el horario, nos habíamos enterado de que tenían una promo de alitas a 100 colones cada una. Yo no como alitas, pero mi amigo quería probarlas. Llegamos, el restaurante estaba a medio llenar. Como a los 10 minutos nos atendieron (la mesa que elegimos estaba llena de botellas y platos, por cierto). Ordenamos bebidas y mi amigo preguntó por las alitas. Le dijeron que se habían acabado. ¿Para qué promocionan una oferta hasta las 11 de la noche, si no tienen la capacidad de honrarla? Pedimos los menús y la salonera regresó al rato a decirnos que ""ya no hay menú, 'sorry'"". Esto levantó muchas dudas, ya que había mesas que claramente no habían ordenado aún. Terrible experiencia, por dicha la Parrillita de Pepe queda cerca y el servicio y la comida ahí siempre son excelentes.",9-marzo-2015,1
763,g309293-d4455544,Restaurante Beso,2.5,"Internacional, Costarricense","100m Oeste de la Contraloria General de la Republica Calle Morenos, Sabana Sur, San José Costa Rica","9.932428,-84.10318","Esperamos nuestra comida durante 25 minutos, cuando vimos que no venía nos levantamos a pagar los refrescos que era lo único que nos sirvieron y nadie se preocupó de lo que estaba pasando. Muy tranquilamente nos cobraron los refrescos y nada más, seguramente porque esto pasa muy comúnmente en este lugar. El lugar no es bonito ni nada por el estilo, solo es famoso por tener promociones de comida a bajo precio pero si hay que esperar 25 minutos o más por la comida no creo que tenga sentido. No creo volver a este lugar.",8-julio-2014,1
764,g309293-d8484245,O' Libano,4.0,"Libanesa, Mediterránea","50 sur de la Contrataría General de la República, San José Costa Rica","9.93107,-84.101204",Tardaron casi una hora en preparar el pedido y enviaron el Humus sin pan pita... me lo tuve que comer con cuchara...,11-julio-2021,1
765,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Lo mejor de la Soda Tapia sigue siendo sus ensaladas de fruta, frescos naturales y helados. Lo demás sigue siéndo lo mismo de regular calidad y precios muy elevados. El servicio  aceptable.",3-marzo-2020,3
766,g309293-d780163,Soda Tapia,3.5,"Latina, Fuente de soda, Centroamericana, Costarricense","Calle 42, Avenidas 2 y 4 Costado este del Parque La Sabana, San José Costa Rica","9.934654,-84.098076","Un lugar clásico para los ticos, claro nosotros al regresar por la zona decidimos ir a comer. Han cambiado mucho, ahora tiene precios altos, por comida tan básica como un casado, un sandwich y la calidad no es buena. Los platos llegaron fríos, el mesero se equivocó en traer 3 platos de comida, cuando habíamos pedido 2, y se molestó porque le pedimos regresarlo.Si tienen otra opción diferente a Soda La Tapia, vayan.",29-agosto-2016,2
