ID,Nombre,Calificación,Direccion,Tipo_Comida,Comentario,Calificacion_Comentario
"9.97896,-84.830826",Panaderia Quesada,5.0,"Av. Central, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","Un pequeño y acogedor lugar, con sandwiches y pasteles realmente de gran sabor y a un muy buen precio!Las personas que lo atienden son muy amables, y dispuestas a preparar lo que se te antoja.No dejen de probar el sandwich de carne y el cinnamon roll!",5
"9.97896,-84.830826",Panaderia Quesada,5.0,"Av. Central, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","Compraba pan todos los dias para la soda, pan fresco y totalmente recomendado, cuentan con servicio express sino dispones de transporte",5
"9.97473,-84.84077",Chung San Bistro,4.0,"Avenida 4 León Cortés Castro, s/n Dentro del Hotel Tioga, Puntarenas 60101 Costa Rica",China,"Fuimos por recomendación de algunos amigos y de verdad quedamos sorprendidos con la calidad de la comida y la calidez del servicio.Aunque no tiene el aspecto más bonito, por estar al frente del mar es aireado, fresco e iluminado.La comida: muy buena!! Almorzamos lo que el chef no sugirió, fuera del menú. Quedamos impresionados de la sencillez de los platos, su excelente presentación y lo rico del sabor. Además los precios son bastante razonables.Vayan a Puntarenas, al Hotel Tioga y buscan a Chung San, no se arrepentirán.",4
"9.97473,-84.84077",Chung San Bistro,4.0,"Avenida 4 León Cortés Castro, s/n Dentro del Hotel Tioga, Puntarenas 60101 Costa Rica",China,"The philosophy of this restaurant is share good food with friends and family. There are two locations, Curridabat and Puntarenas. Specifically in Puntarenas, it´s located on second floor of the Tioga Hotel. The owner is very kindly and always he helps to choose the best options through recommendations. The food is delicious.La filosofía de este restaurante es compartir la buena comida con amigos y familia. Está ubicado en el segundo piso del Hotel Tioga en Puntarenas. El dueño es muy amable y siempre ayuda a escoger las mejores opciones según el grupo de personas que les visite. La comida es muy buena y desde el balcón se ve la playa.",4
"9.97473,-84.84077",Chung San Bistro,4.0,"Avenida 4 León Cortés Castro, s/n Dentro del Hotel Tioga, Puntarenas 60101 Costa Rica",China,La verdad bastante desepcionado del lugar esperaba mucho más. El inmobiliario incomodo eso si la atención regular la. Comida barata. De baja calidad creo que el precio influye en que no usen materiales de calidad. La. Presentación fea.Como arroz de la casa en resumen no volvería y no lo recomiendo ,1
"9.97473,-84.84077",Chung San Bistro,4.0,"Avenida 4 León Cortés Castro, s/n Dentro del Hotel Tioga, Puntarenas 60101 Costa Rica",China,"La fama del restaurante Chung San viene de varias generaciones atrás, como referente de comida china en el puerto de Puntarenas trascendía fuera de la provincia. Hace unos años cerraron en el puerto y abrieron un establecimiento en San José, que aunque mantiene la calidad de la comida, le faltaba el ingrediente del puerto. Para unos días familiares nos enteramos que de nuevo estaban activos en el Tioga y decidimos venir. Nos recibieron con la calidez de siempre y la comida mantiene esos sabores que recordamos, matices distintos en los diversos platos que ordenamos. Y los recordados batidos siempre deliciosos. Es una gran noticia que sigan activos en Puntarenas. Esperamos volver de nuevo",5
"9.97473,-84.84077",Chung San Bistro,4.0,"Avenida 4 León Cortés Castro, s/n Dentro del Hotel Tioga, Puntarenas 60101 Costa Rica",China,We had a great lunch with really authentic flavors and preparation. Seafood was all very fresh and delicious. Chef gave great recommendations on different plates to try.,5
"Norte+de+la+concha+acustica+250+Frente+al+Mar,+Puntarenas+60101+Costa+Rica","Rest. Aldea Casa de los Mariscos, Puntarenas",4.5,"Norte de la concha acustica 250 Frente al Mar, Puntarenas 60101 Costa Rica",N/E,"Desde la atención al cliente hasta la comida me quedó debiendo ese lugar. Pedí un vaso con agua que nunca llegó, la comida de mi hijo tampoco hasta el punto que debí levantarme para solicitarla... Pedí un pescado empanizado que a mi gusto no sabía bien... En fin tampoco está bien la relación calidad-precio. Había escuchado mucho del lugar, me llevé a mi familia y no fue la mejor experiencia.",3
"Norte+de+la+concha+acustica+250+Frente+al+Mar,+Puntarenas+60101+Costa+Rica","Rest. Aldea Casa de los Mariscos, Puntarenas",4.5,"Norte de la concha acustica 250 Frente al Mar, Puntarenas 60101 Costa Rica",N/E,"They do not speak a to of English, but I speak enough Spanish to get by. The arroz con pollo, rivaled some I’ve had in Puerto Rico. Service was fast and friendly. Was good for late night and not too expensive. Right across from the beach.",5
"Norte+de+la+concha+acustica+250+Frente+al+Mar,+Puntarenas+60101+Costa+Rica","Rest. Aldea Casa de los Mariscos, Puntarenas",4.5,"Norte de la concha acustica 250 Frente al Mar, Puntarenas 60101 Costa Rica",N/E,"The food is excellent, loved it. You can try it we were a group of friends and the service was excellent",5
"South+and+700+M+East+of+the+store+La+Palma+300+M,+Puntarenas+60101+Costa+Rica",Osa Palmas Bar and Restaurante,4.0,"South and 700 M East of the store La Palma 300 M, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","El lugar es bellísimo, a pesar que lo visite de noche las luces que se veían al fondo daban un increíble ambiente, la pizza que pedimos estuvo... Muy buena, la atención fue excelente... Es único inconveniente es que es algo alejado por lo que hay que ir en carro propio o pagar un taxi, pero el visita este lugar que seguro quedara encantado",4
"South+and+700+M+East+of+the+store+La+Palma+300+M,+Puntarenas+60101+Costa+Rica",Osa Palmas Bar and Restaurante,4.0,"South and 700 M East of the store La Palma 300 M, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","We were recommended the Canopy/Zip Lining Tour by our hotel, Cabinas Jimenez. The tour was exciting,exhilarating, beautiful and informational. Nice hike to the top after a couple of practice/shorter lines into the valley, so not for someone that does not like to walk/hike. The guides will take as long as you need though so don't let a little 1000 ft (up) hike scare you away. I would not recommend if you are afraid of heights as you end up 200+ feet in the canopy, along with the squirrel monkeys. We saw many of those and a Toucan while on the tour. Our guide, William, was great and spoke excellent english. If you are looking for a fun activity on the Osa Peninsula then this one is for you!",5
"South+and+700+M+East+of+the+store+La+Palma+300+M,+Puntarenas+60101+Costa+Rica",Osa Palmas Bar and Restaurante,4.0,"South and 700 M East of the store La Palma 300 M, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","This review is for the Osa Palmas Canopy Tour. We had a wonderful experience on this tour recommended to us by Casa Bambu. After watching the video of the tour on YouTube, I was worried about our kids ages 9, 8, and 4 as they climbed the staircases to the platforms. However, I felt very safe once we started the tour. Equipment was in great condition and we were attached to the cables as we climbed and waited our turns. My 4 year old went with our guide, Eduardo. We tried her on the first line to determine if she would stay back with one of us and after her trial she had a huge smile and told us she wanted to go again. The platforms, views, and forest experience exceeded our expectations. We zip lined in Maui before and if we had done the Osa Palmas tour first, we would have been so disappointed….now we are spoiled for life! The forest walks were beautiful too and we got to see toucans and Eduardo impressed our boys by catching lizards. Thank you for a great day. We hope to be back someday.",5
"South+and+700+M+East+of+the+store+La+Palma+300+M,+Puntarenas+60101+Costa+Rica",Osa Palmas Bar and Restaurante,4.0,"South and 700 M East of the store La Palma 300 M, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense",Stayed one night while waiting for a major storm to pass through on our way over to Bahia Drake in Dec 2013. Arrived in a major downpour. The little cabinas are very rustic but comfortable and very reasonably priced. The food at the restaurant was great. Awesome views over towards Golfo Ducle .Friendly Tico family owns and runs the place. Nice to still see some smaller family run places in CR and nicer still to be able to support them. Don't go in expecting 4 stars but very comfortable and reasonable.,4
"South+and+700+M+East+of+the+store+La+Palma+300+M,+Puntarenas+60101+Costa+Rica",Osa Palmas Bar and Restaurante,4.0,"South and 700 M East of the store La Palma 300 M, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","We were staying at a lodge just outside of Guadalupe. One night when driving around looking for a local place to eat, we saw a sign for Osa Palmas Restaurant so we decided to check it out. The ride up the rocky dirt road was the worst. I was hoping the restaurant & food would make up for the trek there but it didn't. The place had a few people there, mostly locals and employees sitting around watching TV. The host was nowhere to be found so we had to sit ourselves. The menu was extensive. After our waiter showed up, it took a little over 45 minutes for our food to arrive. The food was mediocre at best. While dining, there were a few kids running around playing & screaming. It got to the point where I was about to ask our waiter to shut them up. Apparently, someone thought it would be a good idea to make it a family friendly place and put a kiddie swing inside the main dinning room. If there any other restaurants nearby I would have walked out and gone elsewhere but seeing as the restaurant sits atop a mountain surrounded by homes we were stuck. Don't bother to make the long rocky journey to this place, go somewhere else.",1
"9.975833,-84.83903","Yellowfin, Puntarenas",4.5,"Costado Sur Del Estadio Lito Perez, Puntarenas Costa Rica",N/E,Yellowfin es un lugar pequeño pero acogedor en el centro de Puntarenas. Tiene una decoración muy peculiar y un muy buen servicio al cliente. La decoración de los platos es muy bonita. Los frescos naturales estaban ricos. El arroz con camarones no sobresalió no sólo por el sabor sino porque los camarones no estaban limpios. Si tenia bastantes camarones. Los dedos de pollo estaban simples.,3
"9.975833,-84.83903","Yellowfin, Puntarenas",4.5,"Costado Sur Del Estadio Lito Perez, Puntarenas Costa Rica",N/E,"Este lugar es uno de mis favoritos en la localidad, a pesar de ser muy nuevo, ofrece un menú exquisito que se especializa en cortes de atún fresco, pero también carnes y bebidas de gran sabor para degustar. El trato es excelente desde que se llega, el chef es muy amable y le gusta hablar con los clientes. La verdad las veces que hemos ido nos ha encantado todo lo que hemos probado y no queda duda que seguiremos yendo a degustar nuevos platillos.",5
"9.975833,-84.83903","Yellowfin, Puntarenas",4.5,"Costado Sur Del Estadio Lito Perez, Puntarenas Costa Rica",N/E,"excellent, cozy restaurant with very good and surprisingly not expensive sea food. 100% must visit in Puntarenas.",5
"9.975328,-84.83563",Aldea Casa de los Mariscos,3.0,"Paseo De Los Turistas Hotel Aldea, 350 Mts Oeste Del Muelle Cruceros, Puntarenas 60101 Costa Rica",Mariscos,Pasamos a probar el ceviche y nos recomendaron el Churchill  de camarón  lugar increíble para pasar con amigas  todo estuvo muy bien y una atención excelente en el Paseo de los Turistas,5
"9.975328,-84.83563",Aldea Casa de los Mariscos,3.0,"Paseo De Los Turistas Hotel Aldea, 350 Mts Oeste Del Muelle Cruceros, Puntarenas 60101 Costa Rica",Mariscos,"Buenos mariscos frescos principalmente, vista al mar recomiendo el pescado frito con patacones muy bueno todo. El servicio del camarero de primera  muy gentil",5
"9.975328,-84.83563",Aldea Casa de los Mariscos,3.0,"Paseo De Los Turistas Hotel Aldea, 350 Mts Oeste Del Muelle Cruceros, Puntarenas 60101 Costa Rica",Mariscos,Una experiencia de calidad el servicio y la comida es excelente. Muy bien ubicado. Recomendado los platillos y su especialidad los mariscos,5
"9.975328,-84.83563",Aldea Casa de los Mariscos,3.0,"Paseo De Los Turistas Hotel Aldea, 350 Mts Oeste Del Muelle Cruceros, Puntarenas 60101 Costa Rica",Mariscos,"Agradable el lugar, la atención y muy bueno el Churchill. También buen aseo y limpieza de los servicios",4
"9.975328,-84.83563",Aldea Casa de los Mariscos,3.0,"Paseo De Los Turistas Hotel Aldea, 350 Mts Oeste Del Muelle Cruceros, Puntarenas 60101 Costa Rica",Mariscos,"Una atención pésima por parte de todo el personal, visitamos con un grupo de turistas y habían fueres lluvias, se veían como molestos los empleados ya que no mostraban nada de interés al atender, decían que no tenían bebidas calientes(ni café, a otros les decían que si y los dejaron esperando y nunca les llego el pedido, se llegó la hora de cierre del local y aun algunos estaban esperando los platillos, fue un caos...Nada de buen servicio al cliente, una atención arrogante, pésima.Jamás recomendaría este sitio.",1
"9.975328,-84.83563",Aldea Casa de los Mariscos,3.0,"Paseo De Los Turistas Hotel Aldea, 350 Mts Oeste Del Muelle Cruceros, Puntarenas 60101 Costa Rica",Mariscos,"Para ir con el grupo de amigos e ir a almorzar no lo recomiendo ya que tardan mucho a la hora de preparar la comida, según nos dijo el mesero que el pescado frito se cobra según el peso del mismo y al momento de pagar la cuenta a uno de mis amigos le sirvieron uno super pequeño y termino pagando lo mismo que el resto de mis amigos. Para atenderte también tardan mucho. El ceviche si es bueno y en cuanto a sabores no recomiendo los cortes de carnes de res!",3
"9.975328,-84.83563",Aldea Casa de los Mariscos,3.0,"Paseo De Los Turistas Hotel Aldea, 350 Mts Oeste Del Muelle Cruceros, Puntarenas 60101 Costa Rica",Mariscos,"Es un buen lugar para degustar de los mariscos, cuenta con un excelente chef y con alimentos frescos, recomiendo el pescado entero y la mariscada la cual es bastante grande para el bajo precio que tiene!",3
"9.975328,-84.83563",Aldea Casa de los Mariscos,3.0,"Paseo De Los Turistas Hotel Aldea, 350 Mts Oeste Del Muelle Cruceros, Puntarenas 60101 Costa Rica",Mariscos,"Had trouble finding a place to eat in the morning. This was just ok. Edible. Tourist prices, I expect. ",1
"8.53508,-82.83922",Restaurante Jazmín,5.0,"Paso Canoas, de la UMCA 800m Sur carretera hacia La Cuesta, Puntarenas 60101 Costa Rica","Internacional, Fusión","Muy recomendado la limonada con hierba buenas, todo en comida china y másTel 27322881cr 65382899pmaHorario de atención al cliente 11 am a 10pm",5
"9.6136,-84.62759",El Tostador,5.0,"Puntarenas Center Puntarenas centro, del Banco Nacional 100mts sur y 25mts este, contiguo a Farmacia Puntarenas, Puntarenas 60101 Costa Rica",Café,"We had cold drinks, Mocha & Cappuccino with ice cream. Delicious, so much so we wash had two. The pastries were good too!.",5
"9.97947,-84.83465",Mar Abierto,3.0,"Avenida 3 Contiguo A Ferrys Naviera Tambor, Puntarenas 60101 Costa Rica","Bar, Mariscos, Pub, Saludable","Decidimos pasar a comer mientras esperábamos el ferry, duraron demasiado tiempo,  confundieron la comida y estaba muy feo, la vdd no se les ocurra pasar",1
"9.97947,-84.83465",Mar Abierto,3.0,"Avenida 3 Contiguo A Ferrys Naviera Tambor, Puntarenas 60101 Costa Rica","Bar, Mariscos, Pub, Saludable",As we were waiting for the ferry in Puntanarus we stopped in at this little bar and restaurant. It's upstairs with a great view of the Bay and they are so friendly. It's kind of a hidden spot that you should stop in at. It will gives you a great sense of the local cusine and the people who are very open to talking. Again they knew English and helped us with our lack of Spanish. Restrooms are clean and the whole place is clean. Have an Imperial!,4
"9.97947,-84.83465",Mar Abierto,3.0,"Avenida 3 Contiguo A Ferrys Naviera Tambor, Puntarenas 60101 Costa Rica","Bar, Mariscos, Pub, Saludable","We went there for lunch our first day. The service was very friendly and the waitress was happy to help us through our bad Spanish.However, one of our group ordered the grilled shrimp and received very, very fried shrimp. The ceviche was only ok.",3
"9.97947,-84.83465",Mar Abierto,3.0,"Avenida 3 Contiguo A Ferrys Naviera Tambor, Puntarenas 60101 Costa Rica","Bar, Mariscos, Pub, Saludable","This place was the PERFECT place to eat right before the ferry. We were super hungry, and got a simple, delicious, affordable, typical rice and beans with eggs and bread.",5
"9.97947,-84.83465",Mar Abierto,3.0,"Avenida 3 Contiguo A Ferrys Naviera Tambor, Puntarenas 60101 Costa Rica","Bar, Mariscos, Pub, Saludable","This place over looks the ferry and harbor and has a lot of local color. It's a typical soda with typical Costa Rican food. We enjoyed our lunch and the view. If you like fancy places...pick another, if you want to eat like a local stop for a bite.",4
"9.97947,-84.83465",Mar Abierto,3.0,"Avenida 3 Contiguo A Ferrys Naviera Tambor, Puntarenas 60101 Costa Rica","Bar, Mariscos, Pub, Saludable",This place was good for waiting for the ferry! You can see the ferry while eating and the food and drinks were reasonably priced. The staff was very nice and helpful.,3
"9.97947,-84.83465",Mar Abierto,3.0,"Avenida 3 Contiguo A Ferrys Naviera Tambor, Puntarenas 60101 Costa Rica","Bar, Mariscos, Pub, Saludable","This place took messed up the order by giving wrong food. They did not place order for half the group and said it should come soon, then after 20 min when we asked how much longer they asked the free can to tell them what we ordered again. We paid our bill and we were about to leave and they said that we have to pay for our friends table also. But our friends already paid, so they tried to steal money from us by tricking us. DO NOT GO HERE",1
"10.31784,-84.82416",rest.sabores mar y tierra,5.0,"A Cote de L'hopital, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","We went there for dinner on our last night in Santa Elena and enjoyed a really nice meal! They serve traditional costarican food, but have some great takes on more international dishes. I had stuffed chicken and my husband had chicken with coffee sauce and they were both excellent and large enough portions. We also had the fruit smoothies and local icecream, both recommended. Price-wise, reasonable for Santa Elena, but don't expect soda prices (mains 7000-9000 colones). Overall, good value for money and a nice atmosphere. We were served by both the owners and it was nice to support a local family business.",5
"Costado+Oeste+del+Parque+Victoria,+Puntarenas+5400+Costa+Rica","Pizzeria La Terrazza de Emanuele, Puntarenas",3.5,"Costado Oeste del Parque Victoria, Puntarenas 5400 Costa Rica",N/E,"La mejor pizza artesanal que he comido, ingredientes frescos y naturales, hecha a la vista del cliente. Horneado perfecto, pasta crujiente. Recomendado totalmente.",5
"Costado+Oeste+del+Parque+Victoria,+Puntarenas+5400+Costa+Rica","Pizzeria La Terrazza de Emanuele, Puntarenas",3.5,"Costado Oeste del Parque Victoria, Puntarenas 5400 Costa Rica",N/E,"Ubicado en el centro de la ciudad es un pequeño rincón para disfrutar antipasto, pizza y pastas elaboradas por un verdadero italiano; el sabor es muy bueno, las pizzas tienen muchos ingredientes y además puedes armarla completamente a tu gusto. El local es pequeño pero cómodo y aunque no tiene parqueo puedes estacionar en la calle muy amplia y tener el vehículo siempre a la vista, las pizzas se pueden pedir para llevar. El precio es acorde con la calidad de la pizza. Lo recomiendo",4
"Costado+Oeste+del+Parque+Victoria,+Puntarenas+5400+Costa+Rica","Pizzeria La Terrazza de Emanuele, Puntarenas",3.5,"Costado Oeste del Parque Victoria, Puntarenas 5400 Costa Rica",N/E,Microwaved spaghetti as it came incredibly quickly and was extremely hot. It was like a noodle soup with a lot of watery tomato sauce. We also had a pizza which had a lot of water coming out. It was all soggy. ,2
"9.97704,-84.83169",Imperial,3.5,"Calle Central Across from Cruise Dock, Puntarenas 60101 Costa Rica","Bar, Pub","A pesar de ser un restaurante con alta demanda y propaganda el sabor no era lo mejor, los precios demasiado elevados aparte de esto y no se si será normal pero no limpian los camarones",2
"10.31799,-84.82389","Restaurante Monte Verde, Puntarenas",3.0,"Interamericana Norte, Puntarenas 60101 Costa Rica",N/E,Pedimos a la salonera para cambiar la essalada y los platanos x papasfritas y la encargada le dijo a la salonera : ahora las papas las pagas vos .La gente trabaja sobre presion .Creo que cambiaron de jefa porque antes eran muy amables pero ahora un trato muy malo ,1
"10.31799,-84.82389","Restaurante Monte Verde, Puntarenas",3.0,"Interamericana Norte, Puntarenas 60101 Costa Rica",N/E,"Días atrás mi familia y yo pasamos a desayunar a este lugar, íbamos rumbo a Playa Tamarindo. Desde que llegamos fue literalmente la crónica de una muerte anunciada para nuestros estómagos. Íbamos hambrientos. Varias mesas estaban sucias y hubo que avisarles que nos atendieran. Luego de tomar la orden y esperar un simple desayuno típico, nos levantamos y nos fuimos. Además, tuvimos que reclamar porque nos iban a cobrar un desayuno que nunca apareció. El lugar no estaba tan lleno, pero carecen de capitán y de alguien que supervise la buena atención hacia sus clientes. En definitiva no volveremos a ese lugar.",1
"10.31799,-84.82389","Restaurante Monte Verde, Puntarenas",3.0,"Interamericana Norte, Puntarenas 60101 Costa Rica",N/E,"Al llegar el lugar se encontraba repleto, hubo gran dificultad en encontrar sitio y definitivamente los empleados no tienen la capacidad para manejar grandes volúmenes de clientes y el lugar era un caos, luego de nosotros conseguir una mesa hubo que buscar sillas pues faltaban y la mesera que nos atendió no pudo conseguirlas. Todo el panorama cambio cuando llego un mesero que si mal no recuerdo se llama Maikol quien fue muy atento agradable y amable, los platos solicitados llegaron a tiempo a pesar de las circunstancias y todo tenia buena apariencia y excelente sabor.",4
"10.31799,-84.82389","Restaurante Monte Verde, Puntarenas",3.0,"Interamericana Norte, Puntarenas 60101 Costa Rica",N/E,"Restaurant Monteverde es una parada ideal para quien está regresando de Guanacaste. El restaurante es amplio, tiene espacio para parquear y algunos juegos para los niños. Es famoso por sus pizzas y helados, pero ofrece una variedad de platos que incluyen sandwished y casados. El precio es adecuado.",4
"10.31799,-84.82389","Restaurante Monte Verde, Puntarenas",3.0,"Interamericana Norte, Puntarenas 60101 Costa Rica",N/E,"This place is worth a try. It was a nice environment with a friendly staff and the food was good. If you're looking for Tico ""comida typical,"" give this place a shot!",4
"10.31799,-84.82389","Restaurante Monte Verde, Puntarenas",3.0,"Interamericana Norte, Puntarenas 60101 Costa Rica",N/E,"We stopped for lunch at this restaurant which has dinosaur sculptures/models on display which was a huge attraction for visiting children.Service and food was quite good although flies were a problem, due to the open aspect of where we were sat.",4
"10.31799,-84.82389","Restaurante Monte Verde, Puntarenas",3.0,"Interamericana Norte, Puntarenas 60101 Costa Rica",N/E,"We stopped here in years past as it was excellent,This time it was fairThe best part is the dinosaur outside which seems to bring the people in. The food has gone down this time, big restaurant fits lots of people but quality is not as good.",3
"10.31799,-84.82389","Restaurante Monte Verde, Puntarenas",3.0,"Interamericana Norte, Puntarenas 60101 Costa Rica",N/E,We were on our way to plates Hermosa we stop by this place. The food and service were correct. The best was the delicious cherry ice cream milkshake we ordered. The kids of 2 and 7 years old had fun with a huge dinosaur replica placed on a garden by the parking lot of this place. Recommended stop if you are on the way from san jose to guanacaste beaches.,4
"9.97875,-84.83182",Mongos Puntarenas,5.0,"El Cocal, Puntarenas 60101 Costa Rica",N/E,To even attempt to put into words of the time I had is not even worth the effort..Truly was the best time of my life thus far. I can only advise this is the real deal.. Reiner deserves all the credit & can only hope your lucky enough to spend some time with him.. truly one of a kind & can honestly say he made the trip during the time I was in Jaco & Montezuma.. never once did we feel like we were going through the same old (gringo tours) that everyone in the sun has done.. it was a true individual experience that we will never ever forget..just to confirm I also want to let everyone know this is truly the very first review I ever posted for anything in my entire life...... Please believe no regrets.. you can take that to the bank! PURA VIDA!!,5
"9.433651,-84.16454","Soda Tavo, Puntarenas",5.0,Puntarenas Costa Rica,N/E,"Buena opcion de comida rapida y esas cosas por las que sentimos antojos como tacos chifrijos enchiladas y carnes mexicanas. Deliciosas, buenas porciones y buen precio",5
"10.130539,-84.90196",Restaurante La Pica Pica,4.0,"Judas, Chomes Carretera a Punta Morales 3 al Oeste contiguo al Puente sobre el Río Lagarto, Puntarenas 60103 Costa Rica","Sudamericana, Costarricense","Este es un lugar rustico con comidas sobre todo tipicas, muy bonito por ubicare a la par de un rio, ya que la zona es muy caliente y esto trae un ambiente de frescura. Se puede bajar hasta el rio, la comida es buena y barata, el servicio fue rapido, lo unico fue el cafe que no estaba recien hecho pero aun asi lo volveria a visitar.",4
"9.97658,-84.83068",Soda La Esquina,4.0,"Calle 1, Entre Avenida 2 y 4, Puntarenas 60101 Costa Rica","Sudamericana, Costarricense","Soda La Esquina es el lugar predilecto de aquellas personas que gustan de la comida rápida, Sus platillos son muy buenos y la atención también. Gama popular.",4
"500+Metros+Este+Del+Restaurante+Cabello+Blanco,+Puntarenas+Costa+Rica",Restaurante Diana,4.0,"500 Metros Este Del Restaurante Cabello Blanco, Puntarenas Costa Rica","Sudamericana, Costarricense","Como el servicio es estilo bufete, el servicio es rápido, tiene buenos platillos, porciones grandes y buen precio. El salón es amplio y buen iluminado. Cuanta con un pequeño abastecedor al lado para compras de último momento y hasta algunas medicinas básicas.",4
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Siempre observé que el lugar se mantiene con bastantes clientes, pero la verdad es que creo que es por la ubicación que está de paso y no hay que desviarse, la comida no tiene nada de extraordinario, es una pena, al menos cuentan con meseros amables, pero en cuanto a calidad de la comida, quedan debiendo, a los viajeros les sugiero: vale la pena desviarse y optar por otros lugares.",3
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Pedimos casados con pescado y la mitad del plato era arroz que por cierto estaba masudo y de color oscuro, la comida estaba sin sabor. También pedimos espaguetis que estaban sobre cocinamos. El mesero dijo que seguramente era porque el restaurante estaba lleno.",1
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","La sopa mariscos buenísima!! Muy recomendable. Comida sencilla y sabrosa, muy bien de precio. Cero pretensiones y buen sabor.",4
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Revisen bien su factura antes de pagar en este lugar, nos cobraron un plato que nunca ordenamos, tal vez esa pueda ser la razón de sus altos precios en las facturas.",1
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Comoda excelente, muy rica, mucha variedad, trato excelente, cortesía, nos sirvieron rápido la comida, 100% recomendado para ir en familia o con la pareja, cerca del Puerto y a 1:30 (aprox) de San José. La vista espectacular, apenas para almorzar o tomar algo y ver el atardecer! El pescado entero frito, el atun en salsa teriyaki exquisito, patacones deliciosos! ",5
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Una atención agradable, cálida. La comida muy buena en raciones agradables (ni exagerada ni insuficiente, muy bien). Una ubicación apropiada con muy linda vista de día e insustituible de por la noche. Una felicitación al equipo de trabajo.",4
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Aparte de comida mala carísima, pedí una corvina y parecía tilapia tostada llena de mantequilla, arroz blanco con sal, ni una ramita de perejil, y tras de eso carísimo más de 7.000 colones sin fresco, nunca más.",1
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana",La comida buena - pero el servicio de la cocina muy lento. Todas las personas  muy amables. Las porciones si son grandes y suficientes.,3
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","La comida es deliciosa, nuestro grupo probó entre otros platos el atún en salsa teriyaki, pescado entero, pulpo al ajillo... todo delicioso, los refrescos naturales son bastante buenos, la atención es rápida, el lugar es limpio y los precios son accesiblesUn lugar super recomendado",5
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Un lugar para pasar a comer si vas para Guanacaste o Puntarenas, con buena vista al Puerto Caldera y a un pequeño estero, con buena comida",4
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Fuimos a desayunar, después de 20 minutos no había llegado la comida nos fuimos y pagamos un fresco y un café que estaba muy aguado,ala experiencia si ocupan un servicio rápido este no es el lugar, ni pude probar la comida, sin embargo el pinto se veía bastante seco. ",1
"9.922922,-84.71337",Tabaris Caldera,3.0,Puntarenas Costa Rica,"Mariscos, Costarricense, Caribeña, Latina, Española, Sudamericana","Un restaurante de parada obligatoria para quienes van a Caldera, el Puerto; o de paso. Excelente comida y buena atención. Ordene un pinto con carne en salsa, orden de maduros y café. Muy satisfecho.",4
